Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.0.1.201-58.186.197.207-80-3272-6,58.186.197.207,3272,10.0.1.201,80,6,13/04/2025 02:10:59,340839,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.8678731013763095,340839.0,0.0,340839.0,340839.0,340839.0,340839.0,0.0,340839.0,340839.0,0,0,0,0,0,0,0,0,0,44,0,5.8678731013763095,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-57299-6,58.186.197.207,57299,10.0.1.201,80,6,13/04/2025 02:10:54,1314611,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5213625931929673,1314611.0,0.0,1314611.0,1314611.0,1314611.0,1314611.0,0.0,1314611.0,1314611.0,0,0,0,0,0,0,0,0,0,44,0,1.5213625931929673,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-27759-6,58.186.197.207,27759,10.0.1.201,80,6,13/04/2025 02:10:54,364476,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.487329755594333,364476.0,0.0,364476.0,364476.0,364476.0,364476.0,0.0,364476.0,364476.0,0,0,0,0,0,0,0,0,0,44,0,5.487329755594333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-51643-6,58.186.197.207,51643,10.0.1.201,80,6,13/04/2025 02:10:54,376799,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.307869713030024,376799.0,0.0,376799.0,376799.0,376799.0,376799.0,0.0,376799.0,376799.0,0,0,0,0,0,0,0,0,0,44,0,5.307869713030024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-38302-6,58.186.197.207,38302,10.0.1.201,80,6,13/04/2025 02:10:59,342280,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.84316933504733,342280.0,0.0,342280.0,342280.0,342280.0,342280.0,0.0,342280.0,342280.0,0,0,0,0,0,0,0,0,0,44,0,5.84316933504733,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-44892-6,58.186.197.207,44892,10.0.1.201,80,6,13/04/2025 02:10:59,374782,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.336435581217882,374782.0,0.0,374782.0,374782.0,374782.0,374782.0,0.0,374782.0,374782.0,0,0,0,0,0,0,0,0,0,44,0,5.336435581217882,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-33009-6,58.186.197.207,33009,10.0.1.201,80,6,13/04/2025 02:10:54,1320291,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5148175667333943,1320291.0,0.0,1320291.0,1320291.0,1320291.0,1320291.0,0.0,1320291.0,1320291.0,0,0,0,0,0,0,0,0,0,44,0,1.5148175667333943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-7168-6,58.186.197.207,7168,10.0.1.201,80,6,13/04/2025 02:10:59,1318270,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5171398878833622,1318270.0,0.0,1318270.0,1318270.0,1318270.0,1318270.0,0.0,1318270.0,1318270.0,0,0,0,0,0,0,0,0,0,44,0,1.5171398878833622,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-2712-6,58.186.197.207,2712,10.0.1.201,80,6,13/04/2025 02:10:59,346560,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.77100646352724,346560.0,0.0,346560.0,346560.0,346560.0,346560.0,0.0,346560.0,346560.0,0,0,0,0,0,0,0,0,0,44,0,5.77100646352724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-28235-6,58.186.197.207,28235,10.0.1.201,80,6,13/04/2025 02:10:54,1318788,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5165439782588255,1318788.0,0.0,1318788.0,1318788.0,1318788.0,1318788.0,0.0,1318788.0,1318788.0,0,0,0,0,0,0,0,0,0,44,0,1.5165439782588255,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-17821-6,58.186.197.207,17821,10.0.1.201,80,6,13/04/2025 02:10:54,367254,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.445822237470524,367254.0,0.0,367254.0,367254.0,367254.0,367254.0,0.0,367254.0,367254.0,0,0,0,0,0,0,0,0,0,44,0,5.445822237470524,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-24937-6,58.186.197.207,24937,10.0.1.201,80,6,13/04/2025 02:10:55,327085,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.1146185242368185,327085.0,0.0,327085.0,327085.0,327085.0,327085.0,0.0,327085.0,327085.0,0,0,0,0,0,0,0,0,0,44,0,6.1146185242368185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34011-6,58.186.197.207,34011,10.0.1.201,80,6,13/04/2025 02:10:59,324052,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.171848962512189,324052.0,0.0,324052.0,324052.0,324052.0,324052.0,0.0,324052.0,324052.0,0,0,0,0,0,0,0,0,0,44,0,6.171848962512189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-63868-6,58.186.197.207,63868,10.0.1.201,80,6,13/04/2025 02:10:54,1310048,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5266616185055815,1310048.0,0.0,1310048.0,1310048.0,1310048.0,1310048.0,0.0,1310048.0,1310048.0,0,0,0,0,0,0,0,0,0,44,0,1.5266616185055815,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-41300-6,58.186.197.207,41300,10.0.1.201,80,6,13/04/2025 02:10:59,372873,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.363756560544743,372873.0,0.0,372873.0,372873.0,372873.0,372873.0,0.0,372873.0,372873.0,0,0,0,0,0,0,0,0,0,44,0,5.363756560544743,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-8432-6,58.186.197.207,8432,10.0.1.201,80,6,13/04/2025 02:10:59,357324,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.597161119879997,357324.0,0.0,357324.0,357324.0,357324.0,357324.0,0.0,357324.0,357324.0,0,0,0,0,0,0,0,0,0,44,0,5.597161119879997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-63690-6,58.186.197.207,63690,10.0.1.201,80,6,13/04/2025 02:10:54,1326950,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.507215795621538,1326950.0,0.0,1326950.0,1326950.0,1326950.0,1326950.0,0.0,1326950.0,1326950.0,0,0,0,0,0,0,0,0,0,44,0,1.507215795621538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-37101-6,58.186.197.207,37101,10.0.1.201,80,6,13/04/2025 02:10:54,684111,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.923502180201751,684111.0,0.0,684111.0,684111.0,684111.0,684111.0,0.0,684111.0,684111.0,0,0,0,0,0,0,0,0,0,44,0,2.923502180201751,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-40338-6,58.186.197.207,40338,10.0.1.201,80,6,13/04/2025 02:10:54,370600,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.396654074473826,370600.0,0.0,370600.0,370600.0,370600.0,370600.0,0.0,370600.0,370600.0,0,0,0,0,0,0,0,0,0,44,0,5.396654074473826,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-41139-6,58.186.197.207,41139,10.0.1.201,80,6,13/04/2025 02:10:54,1329785,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.504002526724245,1329785.0,0.0,1329785.0,1329785.0,1329785.0,1329785.0,0.0,1329785.0,1329785.0,0,0,0,0,0,0,0,0,0,44,0,1.504002526724245,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-21486-6,58.186.197.207,21486,10.0.1.201,80,6,13/04/2025 02:10:59,353678,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.654861201431811,353678.0,0.0,353678.0,353678.0,353678.0,353678.0,0.0,353678.0,353678.0,0,0,0,0,0,0,0,0,0,44,0,5.654861201431811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-49606-6,58.186.197.207,49606,10.0.1.201,80,6,13/04/2025 02:10:59,1257061,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5910126875306767,1257061.0,0.0,1257061.0,1257061.0,1257061.0,1257061.0,0.0,1257061.0,1257061.0,0,0,0,0,0,0,0,0,0,44,0,1.5910126875306767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-40173-6,58.186.197.207,40173,10.0.1.201,80,6,13/04/2025 02:10:54,1311550,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.524913270557737,1311550.0,0.0,1311550.0,1311550.0,1311550.0,1311550.0,0.0,1311550.0,1311550.0,0,0,0,0,0,0,0,0,0,44,0,1.524913270557737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-28827-6,58.186.197.207,28827,10.0.1.201,80,6,13/04/2025 02:10:59,378360,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.285971032878741,378360.0,0.0,378360.0,378360.0,378360.0,378360.0,0.0,378360.0,378360.0,0,0,0,0,0,0,0,0,0,44,0,5.285971032878741,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-33900-6,58.186.197.207,33900,10.0.1.201,80,6,13/04/2025 02:10:54,1302419,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5356041335392068,1302419.0,0.0,1302419.0,1302419.0,1302419.0,1302419.0,0.0,1302419.0,1302419.0,0,0,0,0,0,0,0,0,0,44,0,1.5356041335392068,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-29024-6,58.186.197.207,29024,10.0.1.201,80,6,13/04/2025 02:10:54,367084,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.448344248182977,367084.0,0.0,367084.0,367084.0,367084.0,367084.0,0.0,367084.0,367084.0,0,0,0,0,0,0,0,0,0,44,0,5.448344248182977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-35283-6,58.186.197.207,35283,10.0.1.201,80,6,13/04/2025 02:10:54,376545,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.311450158679573,376545.0,0.0,376545.0,376545.0,376545.0,376545.0,0.0,376545.0,376545.0,0,0,0,0,0,0,0,0,0,44,0,5.311450158679573,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-23535-6,58.186.197.207,23535,10.0.1.201,80,6,13/04/2025 02:10:59,357827,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.5892931500417795,357827.0,0.0,357827.0,357827.0,357827.0,357827.0,0.0,357827.0,357827.0,0,0,0,0,0,0,0,0,0,44,0,5.5892931500417795,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-50694-6,58.186.197.207,50694,10.0.1.201,80,6,13/04/2025 02:10:54,1278732,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5640493864234257,1278732.0,0.0,1278732.0,1278732.0,1278732.0,1278732.0,0.0,1278732.0,1278732.0,0,0,0,0,0,0,0,0,0,44,0,1.5640493864234257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-49704-6,58.186.197.207,49704,10.0.1.201,80,6,13/04/2025 02:10:59,358184,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.583722332655841,358184.0,0.0,358184.0,358184.0,358184.0,358184.0,0.0,358184.0,358184.0,0,0,0,0,0,0,0,0,0,44,0,5.583722332655841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-45671-6,58.186.197.207,45671,10.0.1.201,80,6,13/04/2025 02:10:54,1331795,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.501732624014957,1331795.0,0.0,1331795.0,1331795.0,1331795.0,1331795.0,0.0,1331795.0,1331795.0,0,0,0,0,0,0,0,0,0,44,0,1.501732624014957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-42506-6,58.186.197.207,42506,10.0.1.201,80,6,13/04/2025 02:10:54,1339594,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4929896670185145,1339594.0,0.0,1339594.0,1339594.0,1339594.0,1339594.0,0.0,1339594.0,1339594.0,0,0,0,0,0,0,0,0,0,44,0,1.4929896670185145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-23219-6,58.186.197.207,23219,10.0.1.201,80,6,13/04/2025 02:10:59,1281734,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.560386164367958,1281734.0,0.0,1281734.0,1281734.0,1281734.0,1281734.0,0.0,1281734.0,1281734.0,0,0,0,0,0,0,0,0,0,44,0,1.560386164367958,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-23392-6,58.186.197.207,23392,10.0.1.201,80,6,13/04/2025 02:10:54,363970,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.494958375690304,363970.0,0.0,363970.0,363970.0,363970.0,363970.0,0.0,363970.0,363970.0,0,0,0,0,0,0,0,0,0,44,0,5.494958375690304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-28368-6,58.186.197.207,28368,10.0.1.201,80,6,13/04/2025 02:10:54,1285553,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5557507158397983,1285553.0,0.0,1285553.0,1285553.0,1285553.0,1285553.0,0.0,1285553.0,1285553.0,0,0,0,0,0,0,0,0,0,44,0,1.5557507158397983,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-24212-6,58.186.197.207,24212,10.0.1.201,80,6,13/04/2025 02:10:59,352259,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.6776405996724,352259.0,0.0,352259.0,352259.0,352259.0,352259.0,0.0,352259.0,352259.0,0,0,0,0,0,0,0,0,0,44,0,5.6776405996724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-15568-6,58.186.197.207,15568,10.0.1.201,80,6,13/04/2025 02:10:54,358331,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.581431693043583,358331.0,0.0,358331.0,358331.0,358331.0,358331.0,0.0,358331.0,358331.0,0,0,0,0,0,0,0,0,0,44,0,5.581431693043583,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-31549-6,58.186.197.207,31549,10.0.1.201,80,6,13/04/2025 02:10:59,348380,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.7408576841380095,348380.0,0.0,348380.0,348380.0,348380.0,348380.0,0.0,348380.0,348380.0,0,0,0,0,0,0,0,0,0,44,0,5.7408576841380095,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-25266-6,58.186.197.207,25266,10.0.1.201,80,6,13/04/2025 02:10:54,1290965,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5492286777720543,1290965.0,0.0,1290965.0,1290965.0,1290965.0,1290965.0,0.0,1290965.0,1290965.0,0,0,0,0,0,0,0,0,0,44,0,1.5492286777720543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-40730-6,58.186.197.207,40730,10.0.1.201,80,6,13/04/2025 02:10:59,1316470,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5192142623834952,1316470.0,0.0,1316470.0,1316470.0,1316470.0,1316470.0,0.0,1316470.0,1316470.0,0,0,0,0,0,0,0,0,0,44,0,1.5192142623834952,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-46855-6,58.186.197.207,46855,10.0.1.201,80,6,13/04/2025 02:10:54,555582,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.5998286481563477,555582.0,0.0,555582.0,555582.0,555582.0,555582.0,0.0,555582.0,555582.0,0,0,0,0,0,0,0,0,0,44,0,3.5998286481563477,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-54834-6,58.186.197.207,54834,10.0.1.201,80,6,13/04/2025 02:10:54,396912,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.038900310396259,396912.0,0.0,396912.0,396912.0,396912.0,396912.0,0.0,396912.0,396912.0,0,0,0,0,0,0,0,0,0,44,0,5.038900310396259,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-15061-6,58.186.197.207,15061,10.0.1.201,80,6,13/04/2025 02:10:54,354191,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.646670864025342,354191.0,0.0,354191.0,354191.0,354191.0,354191.0,0.0,354191.0,354191.0,0,0,0,0,0,0,0,0,0,44,0,5.646670864025342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-23063-6,58.186.197.207,23063,10.0.1.201,80,6,13/04/2025 02:10:54,409936,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.878810350884041,409936.0,0.0,409936.0,409936.0,409936.0,409936.0,0.0,409936.0,409936.0,0,0,0,0,0,0,0,0,0,44,0,4.878810350884041,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
